Address,Owner,DeFi,Inc. Eligible,Balance,Voting %,Blocks (All time),Ⱥ Payouts (All),Blocks (Last 100K),Ⱥ Payouts (100K),Blocks (Last 1M),Ⱥ Payouts (1M),Update Round,First Valid,Last Valid,Est. Expiration,Key Dilution
5FCV7RXNXS6R7JVFT3DFLMBBLGYPC6Y36UNH4LOALSDX6WPWHP44LR6HLU,,No,true,90059.195414,0.004643933369523857,396,3802.943546,3,27.512802,38,348.904694,55776103,52839806,55839806,2025-11-23T23:38:26.000Z,1733
KBNCRKLKZO6G6SIER3X5K4Y32XBRXRWFNHML2KZ2IENC7NVUEC3LJVF3NU,,No,true,89117.378388,0.004595368250826969,323,3056.207976,5,45.857268,64,587.276937,55799148,54449193,57449193,2026-01-15T20:59:49.000Z,1732
3N7BQVSKOZSU4LNQ7ASSVPVQUJEXYJSEZBT5NUDQCSLR7EY7VAYUCWXAGE,,No,true,88967.419711,0.004587635580098915,444,4273.108995,4,36.628795,50,460.021293,55803583,55703981,58703981,2026-02-26T02:40:27.000Z,1733
23ZRTIUEAN5FM4A7ZRKAFKL5XCZUQYIDDFWYSKBLHFXBWCMPNUAGXGP5N4,,No,true,88922.216682,0.004585304670369912,329,3140.132594,3,27.810073,16,146.921329,55799924,55627619,58404761,2026-02-16T06:40:23.000Z,1667
QDH6B6JKQGRLP3CKYRCCGJRFSEOVZFNL4EQ34UUP4DS5H5NQK5Y3ODEUQQ,,No,true,88752.25866,0.004576540726542125,319,3022.693226,2,18.44009,38,349.097378,55806103,54628143,57405285,2026-01-14T10:21:57.000Z,1667
3DZ6XAYLBHGIFGA5SVPEGLCQSDTEZ5BV5WA7OUNTEN22PURR7DBCZLLK34,,No,true,88647.084446,0.0045711173820434,124,1149.916942,6,55.2696,49,449.962022,55791869,52802530,62802530,2026-07-10T19:17:02.000Z,3163
WDBX6XLXSE3AZGV56DFOI2NKFZNRHQ3BI3X7XJ37IF6ZLGDNPARY7UXRIE,,No,true,88332.359416,0.004554888477684188,22,201.664789,8,73.28453,22,201.664789,55806714,55125472,57873175,2026-01-29T19:24:01.000Z,1658
VMEDA55YDCSTCSYKXNGU7NFFXP55WBNULBGHUZDTCQGBHB7KGH5S5BVQSU,,No,true,88073.990442,0.004541565592725106,414,3916.590792,3,27.541438,30,274.911752,55802103,53012292,56012292,2025-11-29T15:41:01.000Z,1733
PYKS42PMKSABXOYPTSJ5KJUCXQ3FHHZBA45UZTPF67X5ACFDP5WHLY2EKA,,No,true,87713.874209,0.0045229960753798955,334,3178.808145,12,110.086598,48,441.62365,55805714,47539183,60000000,2026-04-09T16:52:15.000Z,3530
GFVCXHX37WHKR4YXANZSOY2I53PDICOYPDJGMU5LTV4WPZNC4RSIL5XW3Q,,No,true,87555.168293,0.004514812350265928,324,2892.177426,3,27.45777,35,228.919051,55807223,54790786,57790786,2026-01-27T02:25:06.000Z,1733
I44WRQENLYF72XFMCMN3AZGWNBJH6BYAUG7J4IHYBYFCH7KH2PINOFROYM,,No,true,87460.023184,0.004509906160014052,453,4149.482347,3,27.510021,49,449.932638,55796881,52098228,57555070,2026-01-19T08:30:16.000Z,2336
HRGGBAMV74VACT3BAURYTTOW3YOAF33IRCOSKQ55G44DLNSQGBNF323NW4,,No,true,87372.306771,0.004505383033025041,142,1319.806326,8,73.316709,52,478.538086,55807260,55042821,57819963,2026-01-28T01:25:51.000Z,1667
32VVXLRGLYLFMMPZ5CE7GKKJ3JVNAO4FOINYL5KF33AF575ZIZ5X5UTVPE,,No,true,87368.631444,0.004505193513524885,299,2822.295925,4,36.99418,54,496.475307,55778802,53390185,56167327,2025-12-04T17:57:47.000Z,1667
YKHVRDUTCJ2T6VSTJZTEH5FZBMNZC7QIDKUT4FSW5ENC43GZOORR2SVVVA,,No,true,86715.64374,0.004471521978102497,285,2696.4416,5,45.7666,48,440.917848,55799612,53682269,56410690,2025-12-12T17:54:30.000Z,1652
RP7XVU2DC2B5KT7JVCXLET63X5HUZOJ3O5HJ2E6PMIL7NDZP3GQF6SLFSA,,No,true,86519.230473,0.004461393860472248,250,2357.293287,4,36.58168,37,339.826305,55788103,54627828,57627828,2026-01-21T17:53:24.000Z,1733
TLNCQGJ2KHAJXYESHCZSJVHNCFS7SB2Q4N5W64I2OJIHRLKOUWDMHCI6II,,No,true,86262.996747,0.004448181080310281,261,2479.598489,8,73.390866,23,211.091421,55791132,55146424,57923566,2026-01-31T11:08:41.000Z,1667
IQ6KP2WU4UZRSQB4XQHOYL6OBNXCRZRCNLJTHEHFDMLIILTD7M2ZIYTB5I,,No,true,86239.659334,0.00444697767858666,46,422.226844,7,64.135932,46,422.226844,55795103,54993218,57770360,2026-01-26T10:18:29.000Z,1667
PTXQWXB6BBFX6TM4J7525AZONTXZTMEPMHXTXAN4JZGC6SAETPCKTPIEVY,,No,true,86232.070611,0.004446586363476529,403,3873.680228,2,18.32684,41,377.069865,55800103,55722169,58499311,2026-02-19T09:14:48.000Z,1667
P7PLDKN3F2QHF6AIWQE56LYZ7L2SPOT3OIN6PRNLCNOOBD6YHD67RARYBA,,No,true,85939.667052,0.004431508473442476,311,2950.470857,3,27.44077,41,377.250257,55800103,52061657,63135459,2026-07-21T17:52:19.000Z,3328
C6NUDV4WMQM45ZHJ5MYCGHXO2RPUPZMIKQLNKLO2EXGAMCPF7AAMSFRBVM,,No,true,85806.988608,0.004424666863869176,353,3352.195881,2,18.27634,40,368.143241,55804103,55627802,56550221,2025-12-17T07:57:34.000Z,961
7COBRBJE2V5MOP75J6XAYCC5T3IFZDGPRGM767HLBWB6H3EK3ADHNR3RA4,,No,true,85797.48858,0.004424176991659706,369,3550.05899,5,45.758355,31,284.44022,55807103,55557104,56557104,2025-12-17T13:23:17.000Z,1001
WB3KDS6UNMUNZSUCS2KPFP4U6N3LQKHUBJNA4FDRALBCA4MS4Z3VLKT4AU,,No,true,85791.590185,0.004423872838893947,75,691.3647,3,27.481595,45,413.202937,55796786,55671497,55888312,2025-11-25T13:53:53.000Z,466
BAI6OJGRUQQQEZAEZRDWGC7DYRIISEVF22C3OZJXFMZFMW4GT66MDQMD4A,,No,true,84968.538566,0.004381431899234824,251,2398.248858,3,27.45951,42,385.638757,55805103,54522978,57522978,2026-01-18T07:11:34.000Z,1733
RSFCQY2IVJRSMW3HO33CY27XLCG347Q566DJAMPJ4B4VVN6DYCBET5P2CM,,No,true,84600.170013,0.004362436848172065,236,2259.236585,4,36.781569,18,165.630582,55801923,55389194,58186316,2026-02-09T02:22:52.000Z,1673
KQGDPZDZPUKRJVNWMG3RTA2LP4U2CTGQL4DVPOIOHGGUB4I7XGZT3PTC6Q,,No,true,84571.516855,0.0043609593382302235,348,3354.448274,1,9.278983,27,248.827969,55790103,53399389,56399389,2025-12-12T08:59:42.000Z,1733
EKMYHKD6H6HC33NI3ZVMRAIXKDEFUA57QOMB2LZARIFEPQSCU2FH2UFAEU,,No,true,84439.042445,0.004354128249740271,91,845.440655,0,0,27,248.247118,55806730,55806633,58806633,2026-03-01T11:38:16.000Z,1733
VAV2SW76GL57DEF67KRW4SBBYMC5NECQ5MS2CPAGZRLXT2IVBJRKC6VWTM,,No,true,84384.648697,0.004351323417426708,185,1747.465293,4,36.63968,46,422.868297,55806816,53752838,56529980,2025-12-16T15:59:42.000Z,1667
4NNUYY7QWRXBODQ2QVZSPMSTITJ42JS2DDE457HOA57YIDRRMKRPCLY74I,,No,true,83702.311038,0.004316138441485647,178,1680.61165,7,64.1393,25,229.733224,55798103,55526821,58303963,2026-02-12T23:10:18.000Z,1667
VNT7EGNPMK4N54ZKDP6SEYJ4TUBMO2KMZ3T4MMXTOA6EANI6FJ6QAUZZPY,,No,true,83678.65766,0.004314918746918188,396,3795.662663,3,27.487651,55,505.075715,55802103,49691544,62691545,2026-07-07T03:44:52.000Z,3606
7UP6YNGT42BQ5XTCFIHGXXQ75HHHONHHVFS6EHIDUZOZ2BG3WV52GYYSJY,,No,true,83669.795772,0.004314461780617179,84,778.177523,4,36.66318,24,219.821278,55807103,55124596,65124596,2026-09-25T02:44:42.000Z,3163
QAHPOMVEVZ5WDHOED6HWBHVBLEILCNB6FEIFHGVPXOOITDB4EXJEZZDHHI,,No,true,83479.577594,0.004304653114880788,346,3330.328732,1,9.14767,22,202.31029,55806103,55730479,58730479,2026-02-26T23:34:25.000Z,1733
4T3PUEXEOEAAEQOLONP7X7RHXFSKQHDLXG7EQDFRDBPSEWKABATZ2XSGEE,,No,true,83184.35844,0.004289430037722693,565,4135.521341,4,36.58193,42,385.657879,55804630,54619306,57416428,2026-01-14T19:09:17.000Z,1673
IW4DTV72ULEBP6ZC5OURRF6B5MCR5CLAOKQO6VADZHGRVUS6DSPVXFVJEU,,No,true,83167.659399,0.0042885689459332054,404,3867.190328,5,45.75635,36,330.755194,55795103,55459140,58236282,2026-02-10T17:47:25.000Z,1667
OYV4N3IV4GQURAH7A5FJR2TSGBRIZQMGA26JKMLQHUK37UHOFT7ZEU2DFU,,No,true,83068.784995,0.004283470453302701,488,4065.808091,3,27.44651,50,458.935103,55787765,49000000,56000000,2025-11-29T05:59:20.000Z,2646
5T7VRNCMY2OE7DXOR7CVAIQYWO6AYWF7HP75GGFP5E5HIC74EXTNV6UM2Y,,No,true,82509.092025,0.004254609692909245,381,3659.187969,3,27.43601,36,330.548647,55776103,53407268,56184410,2025-12-05T07:26:12.000Z,1667
L2JIAJQZV5ALZT5HLWX5PMXDRBFRVQLXKIYPLQZX5HXQCZPGGZMGM2SFOU,,No,true,82157.775949,0.0042364939586848095,366,3508.728015,6,54.88052,39,357.602097,55805490,52524025,56174729,2025-12-04T23:48:04.000Z,1911
L3DKUFUWEUTOKBGX24BY4UPBG7GPMO7KTIDQYNT2LBOITPW7GQNNSWPZZY,,No,true,82083.032929,0.004232639809165469,391,3700.424,7,64.127483,49,450.632754,55806212,51423593,62532164,2026-07-01T22:02:26.000Z,3333
Y5YUNUCPGPNO6JDWFBGNE7P6GQFYE4Y27Y3IE2KBFKHWCQXOOVGM7UWVBE,,No,true,81723.844435,0.004214118131000706,204,1906.129459,6,54.90777,52,477.956344,55798845,54953206,57730348,2026-01-25T02:44:59.000Z,1667
62ZDG65C7YWEAOQOL4DEQIASK26TTUFSIPOVIIQQ2243NDFC5Q7C72XVGQ,,No,true,81672.040429,0.004211446839623601,1138,10963.594251,4,36.65818,79,726.572953,55797103,54402673,57179815,2026-01-07T00:31:59.000Z,1667
QVTNPE7TLGFM3VQ73SHMWY7A6G5742M26EMRMLGQHG3VOARVGMXHIZ6ZOE,,No,true,81564.498894,0.0042059014234037415,337,3219.837486,4,36.59168,54,500.93853,55806103,53822595,56822595,2025-12-26T06:47:11.000Z,1733
HMOVQGENQD26M6NYISGUX6MBSPDJKXP3AY726YXMCUUD5AGHVWAVMGVTTU,,No,true,81550.442365,0.004205176593653901,266,2538.544088,4,36.60893,48,441.351589,55774728,55188036,56571665,2025-12-18T00:52:22.000Z,1177
PUQETNPNEYTAGB4UMK7BU7CCR4IJVISLRMDOCGWIDYZKO7IQ5RSU5OUBDI,,No,true,80838.081797,0.00416844347608983,54,497.435049,5,45.87685,39,358.346037,55803947,54490354,58193211,2026-02-09T07:49:10.000Z,1925
3ZEWM4IITB7JOECBBUWCKKJDHELYF2UOZCRMC6224MJLV6LNSLT3KPRKOQ,,No,true,80688.480515,0.004160729234557806,146,1359.364719,4,36.57368,43,396.979835,55805487,55390712,58390712,2026-02-15T19:35:33.000Z,1733
ALGORANDOB7DFMWDMJ3PQEPH7N7HSVYWUMJSQQBUOURCID5335UNHXYT6I,,No,true,80665.950883,0.004159567486339126,794,4210.263722,6,55.04727,47,431.335721,55802447,53829863,56829863,2025-12-26T12:31:07.000Z,1733
VICHD62O7K2UONDSJBIHEE4JPVXU7V3CP32PGJ5TN7HF2TCDC3ECVRX5R4,,No,true,80029.080045,0.004126727022652227,376,3616.445032,7,64.080445,49,450.46272,55802103,53230962,56230962,2025-12-06T20:09:12.000Z,1733
VM7XSYN6SUBJMZE3CKHCV6Y5O4PAIFLYOZUMLZYYYKAIY4WSPCLHQGHFAA,,No,true,79819.405072,0.0041159150605933545,116,1064.6077,8,73.305422,54,496.181491,55802103,54276015,56994896,2025-12-31T22:41:01.000Z,1649
TMFO3FP4CT5XRCDDIHIAVLKAL7YCDHPGZNK2OH23G3OOLKTZPSBBLQGHNM,,No,true,79774.157444,0.004113581851101586,229,2161.539775,4,36.612942,35,321.229688,55779838,55177840,56103554,2025-12-02T15:39:50.000Z,963
XLZGYN5GYJ7FP2EOCSJ4LWQD4SVZXZIBCHPKHBBIOSQMH5BAOU3DRAEEAU,,No,true,79129.545407,0.0040803422098272014,231,2169.079183,2,18.304355,54,496.269767,55763994,55158471,57975862,2026-02-02T04:23:30.000Z,1679
DQ44LTGKUSQVAJ7MFGM3MWFF5W3VBN55ACG5LCKKDLOVGRPU5ECUZIK67A,,No,true,79065.629213,0.004077046349312292,351,3336.152392,6,54.923536,48,440.224466,55804447,49554672,62554672,2026-07-02T15:47:35.000Z,3606
3J2NTX2XHV2EZLUUXAOIJRFSOOJCBPQSJDCQJ6KJBQSV2W3O3F4FPCUVNM,,No,true,78940.041543,0.004070570377937768,283,2686.971663,5,45.867626,31,284.349727,55801848,53562487,56562487,2025-12-17T17:38:02.000Z,1733
4TTNNJB7FNFVWXMIDCR2B7TWLZJTP5ZHEIJRXJZJI5OYZ226PBTUOPNMKA,,No,true,78881.314886,0.004067542117682174,122,1136.996412,4,36.75668,43,395.371279,55798103,53408032,56408032,2025-12-12T15:48:43.000Z,1733
YCK4KZSY55LMD2OPZTQ4FFC5F3CEQXAFE5TWXZY22WORCMATGKNOOAILNM,,No,true,78333.034044,0.0040392698275919766,407,3455.554017,5,45.812561,42,387.00212,55805492,54698573,57698573,2026-01-24T01:41:17.000Z,1733
ARI2RQQMTVCLNOIFOMGYAVXQI6RNE4ZW227JI64O4OLLGZFKZLIGQX7FLY,,No,true,78019.979131,0.004023127043389975,398,3185.246481,4,36.64593,28,256.761844,55799103,53011085,56011085,2025-11-29T14:43:54.000Z,1733
Y7GPUCVI7L7J35Y3FOQAVLAXPQPKHUATFDVWPDUNWALWJ4VXS7X7B4EOOA,,No,true,77803.381065,0.004011958089660732,495,3772.440751,5,45.785015,38,349.018978,55805080,54310405,57087547,2026-01-03T23:45:34.000Z,1667
ZBBSOKMNUMXKE53M4ZT3S2I3DILELE3JZGM7S5G4FZXTQ2AB2WOVAOFBQA,,No,true,77607.800723,0.0040018729220944295,250,2375.395297,4,36.679475,44,404.821196,55805704,53789504,56566646,2025-12-17T20:54:51.000Z,1667
S3WI4VLTBFRJWT27RA6O7337HATVBTXYG6LXAL5GDV5OIBWRXJRIQMFKNM,,No,true,77546.298479,0.003998701537741069,353,3395.663339,7,64.229438,47,432.420258,55801472,54271792,59508155,2026-03-24T12:56:34.000Z,2289
VWVQSV6LQM7PML6I5RHPAI2IRNY7W4TWBC4RXVMKZRTV4DMDPJBKZZRZIU,,No,true,77419.897293,0.003992183617134357,257,2012.152258,2,18.31234,24,223.217825,55802103,54666077,57666077,2026-01-23T00:03:28.000Z,1733
OU4Z6OJFWHI2TIECVKM7NZGQD7RADVEVTBNAM5FUNSZRZ3X4MTCB7M2PDI,,No,true,77306.524204,0.0039863374948278804,1466,14020.370487,4,36.62218,45,413.056884,55800464,55605827,58363273,2026-02-14T21:57:03.000Z,1661
ZT5YYJF335QHEHGMHAUWNA6JXXDACJNDUSQWX3NTCDDQ2KBRTYDKACFVIM,,No,true,77161.809243,0.003978875218117902,425,3679.564097,4,36.630877,27,248.590726,55783103,54396745,57396745,2026-01-14T03:37:49.000Z,1733
PCVYLXEGN7JSCD2DN7TYXZ3E5647TCTQRTRZNH7F3I666FPA6JOWPVR3FE,,No,true,76968.70955,0.003968917966070011,381,3651.140103,5,45.947132,36,330.680254,55803593,50546119,56194175,2025-12-05T15:08:19.000Z,2377
DKMMWWMXO6V676VPEJRZ2FQMENNDGW52PK44QLRDURR4EDCRULS6NWK2II,,No,true,76741.009347,0.003957176526829986,69,636.363715,4,36.649195,37,339.15794,55794103,53936003,56713145,2025-12-22T16:27:39.000Z,1667
EL7UBQ5QTRFV2CNL6IOZU5O7Z6VKHOM7FXMIDKNKUTRPXQ6SF6DT42GJYA,,No,true,76633.112758,0.003951612802128566,269,2545.097374,3,27.44976,29,266.330075,55803818,54582331,57359473,2026-01-12T22:13:59.000Z,1667
4YQPQW63RWRL5SE2QSQA6L3J3V6AM5XE2XZBCIEB33TKXCC2DPEKGQ6TFU,,No,true,76604.531532,0.00395013900138503,210,1983.691814,3,27.43801,45,413.183702,55803559,48600809,56600809,2025-12-18T23:51:33.000Z,2829
MHBSQNG5TIVKNYUEDWXQGE3XDL2SCSMBQM5RMKI2W756SIUYXOD2JPRGJQ,,No,true,76434.626014,0.003941377764944051,465,3800.807419,6,55.00203,44,404.302543,55801103,54705280,57705280,2026-01-24T06:58:41.000Z,1733
SS6NMB3V5XBJ46C7IOLA6GJUHESVUAE6QNB2EJWFT2VWJ6IEKMQITMNT5E,,No,true,76231.679524,0.003930912759424002,355,3405.161509,4,36.57618,8,73.451515,55772366,55616721,61210965,2026-05-19T11:59:02.000Z,2366
KYHFB53HWXVV2TSDIFT6FUCU4GNR4R3BDGF6TF2IT5MSL44I4IN3L3XAAI,,No,true,76113.611896,0.003924824561600235,206,1946.367717,8,73.347432,33,303.459745,55794729,53211297,56211297,2025-12-06T04:38:35.000Z,1733
ZZ5XCSPNVU7AEJ3EBTGMVY3Y2T5DL3NBF3C3Y2TMBACDF3SK7YSQU2PV7U,,No,true,76099.788113,0.0039241117334778905,118,1101.200106,2,18.29234,26,238.564099,55783103,54065411,57065411,2026-01-03T06:18:01.000Z,1733
F4MJSCF3MUNJHHZXUDXL3FSACGOHCGGGKAPKCYLGEKGUUSDLK6EF5WKJWQ,,No,true,76006.725958,0.003919312951465042,245,2328.404646,8,73.275477,37,340.656764,55791954,55371726,58371726,2026-02-15T04:37:04.000Z,1733
VBZ42AQYBNND6QSFZH22EDU7WFTEWVNJTNCRV7NKYXUIZZWG4KV3AWOC74,,No,true,75931.471263,0.003915432417248439,100,926.183831,6,55.061216,42,386.53098,55802103,55123679,65123679,2026-09-25T02:01:18.000Z,3163
O572KUHCRWHLQK46G4EWX47ZA6S2S7MXNI2IMACPP2HIRAH5PNUOKTIY4M,,No,true,75824.044132,0.003909892900310165,186,1738.622057,3,27.49401,43,394.374767,55797573,53945535,57648392,2026-01-22T10:06:34.000Z,1925
6X5KWLXGBGRRQDMAOO66YRHZIZVPHQOECW5G5YPYM3QOQWXNXCAN6MQYWI,,No,true,75695.763344,0.0039032780573802074,372,3518.277369,6,55.04167,49,450.301675,55805544,51801631,57277687,2026-01-10T05:43:36.000Z,2341
BJ3Z37NE5EXDPXZIGTA4RZH3SHYEHAEDTPFDCZLDFFZSN534ZPZFCGSXCM,,No,true,75679.37265,0.0039024328656097683,346,3299.331564,2,18.370367,26,240.474799,55805103,55750325,61245731,2026-05-20T15:24:16.000Z,2345
TAO3EIQAUO2T3OQ43KJ76ZCO36MVKNEQTKPI27DH3F7NMKKYYA75Q63FXY,,No,true,75166.517484,0.0038759873126801465,351,3371.896485,8,74.767901,41,378.07541,55797701,52310269,56000000,2025-11-29T05:59:20.000Z,1921
CLQPVFR5GA5V2IMJCMZOYMEO66BGPGZMK4RSWG6RENEH7A45HROYYDKBYM,,No,true,74923.669602,0.0038634647781654453,187,1767.171642,2,18.402906,37,340.599797,55804103,48600809,56600809,2025-12-18T23:51:33.000Z,2829
37VYKYGR2EI2JM5ZQSPGPYYII3T7EKZQTJ5AOSMB4WYNOIZ5JIEFJLW7UU,,No,true,74835.586534,0.0038589227444853222,311,2973.540632,5,45.77891,26,238.238745,55802387,54020258,57020258,2026-01-01T18:41:14.000Z,1733
OYQSEDVJ7LJWNKJIK4XH2ZEHKMRBIG3PBTKGMYJXRB3NCOERBOE7K36IKU,,No,true,74405.82477,0.003836761931393328,216,2043.036631,4,36.63818,41,376.418784,55784103,53203694,55980836,2025-11-28T14:52:25.000Z,1667
ZPOQLG3P7Y3RJA4JVJSIOKHKHBVER6MML2K46H2RUNDOLONFRHIQIU2F44,,No,true,74238.88632,0.003828153692833703,198,1875.397686,1,9.14467,37,340.301526,55806725,53203353,55980495,2025-11-28T14:36:17.000Z,1667
DDGJP3S34PIGURBBOCFOX2AJYNZUUHWQ7DTAOILJW5MSUE4PL35BVNU754,,No,true,74212.501312,0.0038267931408262914,374,3091.254198,5,45.711855,43,394.463795,55801802,54903245,57903245,2026-01-30T19:07:02.000Z,1733
5OZH2A32KM75HVLKMC5VXD32CXDOAEF2WUPKJHAOFOX2TTGGHSULGVZF2Q,,No,true,73866.605177,0.0038089568877226346,377,3476.925582,2,18.32334,36,331.101301,55776103,54045793,57045793,2026-01-02T14:49:38.000Z,1733
H5MAP6KI45YQAGBE4ZTLU7RXNRN44A7NIXOHP2D62IST4ZWIIFIRAGFCRI,,No,true,73736.812484,0.0038022640828916307,210,1998.233486,4,36.615841,20,183.179752,55801909,55291669,58291669,2026-02-12T13:28:31.000Z,1733
UQSN2JSXABTQEQJT5BK6ANH3A5N2Q4M5RCCZANF6KVQ7UDTNMN7QQHOTLM,,No,true,73732.029199,0.0038020174311563437,485,3746.563879,3,27.45402,32,293.783898,55795149,54712120,57440541,2026-01-15T14:10:23.000Z,1652
FTHSSFZTVKBA546OYWHRJN6VBNGMJHNPMYN2I4WDVM5K3KSMAWREC57XPE,,No,true,73501.787331,0.0037901449300868917,138,1286.159434,7,64.09119,43,395.282777,55791740,55316238,58316238,2026-02-13T08:51:12.000Z,1733
FRDJ2NHFD6RL75UW6RPUWM5CW6OXODCTNSO3RCJ4UG2YONQMB7C3RLWAEA,,No,true,73208.595228,0.0037750263785104156,283,2690.744671,5,45.75435,34,312.513361,55770176,54202370,56979512,2025-12-31T10:33:00.000Z,1667
XVE7AKTC4OI4XHO57B5IWHUWYDURMONEKFDCUS7OSFECFE2EAW6LAT2RKQ,,No,true,73207.496267,0.0037749697102086796,275,2558.126987,4,36.794063,33,303.187827,55791349,54808441,66031216,2026-10-24T21:48:53.000Z,3351
WRY4GCGAFX5KAKDXTGOQADUMBTT44WH6RY6IXLJK3MJSPQSEWVY62BVBZI,,No,true,73010.180094,0.003764795033920166,31,288.182069,2,18.33759,19,174.708744,55787103,54439199,57439199,2026-01-15T13:06:52.000Z,1733
LOMVRTILMDAO26RTADKWDM5YI3LPTMYVTRPZBT72WXUOZXPOCAPSXDCJEU,,No,true,72764.74268,0.0037521389692977297,150,1400.743899,4,36.57718,35,322.536147,55786103,53389569,56389569,2025-12-12T01:14:59.000Z,1733
IFQBI6ZMGHL7TUAHD6AQ5RL2CQOTIWST7Q4YY52LAAX7LZHUFFQHELGTGU,,No,true,72699.355301,0.0037487672466225727,277,2671.457576,8,73.528472,43,395.362782,55803556,53786307,56786307,2025-12-25T02:09:55.000Z,1733
4JAN7VPW3DQQB65CBDO7CCTWGM6WGIUHXLPDWN3EXKELBMSCABSUUFVHIY,,No,true,72663.703807,0.0037469288650792015,11,100.63737,6,54.89177,11,100.63737,55803604,55640702,58640702,2026-02-24T00:45:53.000Z,1733
QWKPBRQEBQHP6OWBRVDNRQO3TKFNA6KUVOEWA3LPA3EXKKU5U4W5WZ4B44,,No,true,72656.83932,0.003746574895447367,230,2189.82244,6,55.157885,21,192.659485,55806103,54936006,57713148,2026-01-24T13:11:02.000Z,1667
ZMQTA4IGPRUXQLQ3Z2WEVKIXLXNDJBLMDRTUSOSTSIR75X6SIDJPVFZX2E,,No,true,72448.06623,0.0037358094392954135,1,9.14267,1,9.14267,1,9.14267,55788180,55776604,58543863,2026-02-20T20:23:09.000Z,1664
KCI2PFDCR3GBWPKIOOPXZGZAEDSUDZWZTYE6ZTUCRZSAELU342N336FU3U,,No,true,72112.847246,0.0037185237571533605,531,4185.326212,4,36.604195,34,312.084232,55790103,55409147,56797718,2025-12-25T11:09:55.000Z,1179
ZU3HM4ZE5FQDWJJYUSCUJCYYYK52JGIXOLJGRBU4AOFSNDORMHQLWJILUE,,No,true,72018.778704,0.0037136730804489095,314,3014.904967,2,18.360438,27,247.95332,55783103,55587829,58374925,2026-02-15T07:08:27.000Z,1670
GFVPQQRMI4MIPFIHNK6JVMHRVCNLBXG3NFBJHF726ZLRLQAW2XWDRVU5HI,,No,true,71902.172807,0.00370766025728663,503,4822.831062,4,36.631804,43,394.818712,55800002,55751272,55968087,2025-11-28T04:49:06.000Z,466
5G2T3EMURWVC4TLKIR6HARJHRFLMBXYVGQGC6PHF2PHTYBFV4GJKBWZJZQ,,No,true,71749.836443,0.0036998049803110868,658,3365.892424,4,36.997091,33,304.099279,55795666,54211660,59211660,2026-03-14T19:05:27.000Z,2237
MSXB5CWRWB7V6C2S6DVGD6GYLNDR6ERKMU4BBOBAT45DZ7FHCWEK4CCTWU,,No,true,71690.188591,0.0036967292183186567,273,2613.628925,2,18.31234,33,303.649007,55801103,54231091,57008233,2026-01-01T09:12:10.000Z,1667
B557M4GGJHFIMFDVG4IMAE6ORSMBXG63CF5AOHKHYEDN27MAVJIUAOFN4Q,,No,true,71421.748756,0.003682887025950234,267,2555.626369,6,55.027011,38,348.870404,55805104,52832258,55832258,2025-11-23T17:41:14.000Z,1733
PCNBMDLFS3EPP33WRWO33ONAV3IWJDSLIXJKTEPW2BHPSVJW6LEPREC744,,No,true,71088.58851,0.0036657075033408454,251,2380.161617,3,27.745103,37,340.118711,55800103,54144589,57144589,2026-01-05T20:44:59.000Z,1733
ECICGOCNQ7ZTGYRW5GKPF4K5HQBNBBJW5M4CZF7RARCYRBYSYPPAZ7SQRM,,No,true,70809.914748,0.0036513375950087373,496,3275.958854,5,45.828017,41,376.724584,55793307,54078673,57078673,2026-01-03T16:45:37.000Z,1733
WETHDCNQNRXYP4AR2XOOYP4GQHMP6ESNABCX2H336U2T7R5PVLEKSVGGOA,,No,true,70745.65077,0.0036480238008923162,210,1988.04721,9,82.496993,37,339.836303,55805569,54216357,56993499,2025-12-31T21:34:55.000Z,1667
S6CKUN3T6TMIKDAO4KGDSLHM4B7PRGYMLZY2XU5Q6RJJQWPMOTNEU3UEQU,,No,true,70719.66453,0.003646683811493902,311,2957.706561,3,27.43601,41,376.194012,55799419,54048864,56845986,2025-12-27T01:14:07.000Z,1673
C4FQJAMDGTUGYOIVJ4IKFYBGEBHMHYD3Z6UYBAPJKZSE3TRPIKYT4O25PE,,No,true,70709.383325,0.0036461536576238955,211,1999.641606,0,0,28,257.880079,55804103,54933601,57933601,2026-01-31T19:03:34.000Z,1733
TRCAEQPYFVUVXNU3CLIOSHYBEGWJBIGG533J632CFW34PQX3NX2FPDAGDQ,,No,true,70704.858355,0.00364592032599038,161,1499.901285,2,18.29234,48,440.882941,55772641,54748184,57748184,2026-01-25T16:49:03.000Z,1733
H3YHHSZYHILCHCHMAJVCH35DYXVBNPN3DML33LSKLX6LVGPW2EISSDJRDM,,No,true,70600.129162,0.0036405199291524967,221,2083.544824,5,45.81085,45,413.184635,55779013,54364504,56183451,2025-12-05T06:40:49.000Z,1349
L6EK3KOEVCMTT5M32OZOEA47PZWB3HI4KSH3KDSGZTSXLWAXZUM4EDFWKM,,No,true,70586.294098,0.0036398065193215105,115,1066.608516,7,64.426047,46,422.807891,55786103,52769235,58294243,2026-02-12T15:30:19.000Z,2351
LYCT24PO3HMLBXLQB6RSVW2DIVW7ASMWJMTUYYFCQDXJ3BROUZRBCVSLD4,,No,true,70165.109788,0.00361808800559354,302,2293.37027,5,46.02885,29,266.483657,55786103,53827169,56827169,2025-12-26T10:23:38.000Z,1733
