round,proposals,soft_votes,cert_votes,next_votes,pipelined_soft_votes,pipelined_cert_votes,late_soft_votes,late_cert_votes,late_next_votes,soft_unique_senders,cert_unique_senders,soft_total_unique_senders,cert_total_unique_senders,soft_periods,cert_periods,round_duration_ms,in_peers,out_peers,bundle_votes,soft_unique_amplification_on_time,soft_unique_amplification_total,soft_message_amplification_on_time,soft_message_amplification_total,soft_duplication_on_time,soft_duplication_total,soft_total_messages,cert_unique_amplification_on_time,cert_unique_amplification_total,cert_message_amplification_on_time,cert_message_amplification_total,cert_duplication_on_time,cert_duplication_total,cert_total_messages,next_unique_amplification_on_time,next_unique_amplification_total,next_message_amplification_on_time,next_message_amplification_total,next_duplication_on_time,next_duplication_total,next_total_messages
55874540,7,306,127,0,0,0,315,200,0,306,127,475,261,1,1,2905,0,54,109,0.10234113712374582,0.1588628762541806,0.10234113712374582,0.2076923076923077,1.0,1.3073684210526315,621.0,0.08466666666666667,0.174,0.08466666666666667,0.218,1.0,1.2528735632183907,327.0,0.0,0.0,0.0,0.0,,,0.0
55874541,8,307,129,0,0,0,323,187,0,307,129,487,245,1,1,2729,0,54,129,0.10267558528428093,0.162876254180602,0.10267558528428093,0.21070234113712374,1.0,1.2936344969199178,630.0,0.086,0.16333333333333333,0.086,0.21066666666666667,1.0,1.2897959183673469,316.0,0.0,0.0,0.0,0.0,,,0.0
55874542,9,324,142,0,0,0,323,167,0,324,142,486,238,1,1,2852,0,54,112,0.10836120401337793,0.1625418060200669,0.10836120401337793,0.21638795986622072,1.0,1.331275720164609,647.0,0.09466666666666666,0.15866666666666668,0.09466666666666666,0.206,1.0,1.2983193277310925,309.0,0.0,0.0,0.0,0.0,,,0.0
55874543,4,311,141,0,0,0,342,189,0,311,141,492,262,1,1,2832,0,54,136,0.1040133779264214,0.1645484949832776,0.1040133779264214,0.21839464882943144,1.0,1.3272357723577235,653.0,0.094,0.17466666666666666,0.094,0.22,1.0,1.2595419847328244,330.0,0.0,0.0,0.0,0.0,,,0.0
55874544,6,305,156,0,0,0,327,194,0,305,156,477,283,1,1,3039,0,54,138,0.1020066889632107,0.15953177257525084,0.1020066889632107,0.21137123745819397,1.0,1.3249475890985325,632.0,0.104,0.18866666666666668,0.104,0.23333333333333334,1.0,1.2367491166077738,350.0,0.0,0.0,0.0,0.0,,,0.0
55874545,7,325,138,0,0,0,294,198,0,325,138,462,271,1,1,2884,0,54,132,0.10869565217391304,0.15451505016722408,0.10869565217391304,0.20702341137123745,1.0,1.3398268398268398,619.0,0.092,0.18066666666666667,0.092,0.224,1.0,1.2398523985239853,336.0,0.0,0.0,0.0,0.0,,,0.0
55874546,10,321,156,0,0,0,337,183,0,321,156,495,269,1,1,2625,0,54,156,0.10735785953177257,0.16555183946488294,0.10735785953177257,0.22006688963210702,1.0,1.3292929292929292,658.0,0.104,0.17933333333333334,0.104,0.226,1.0,1.2602230483271375,339.0,0.0,0.0,0.0,0.0,,,0.0
55874547,5,313,142,0,0,0,335,208,0,313,142,476,285,1,1,2989,0,54,134,0.10468227424749164,0.1591973244147157,0.10468227424749164,0.21672240802675585,1.0,1.361344537815126,648.0,0.09466666666666666,0.19,0.09466666666666666,0.23333333333333334,1.0,1.2280701754385965,350.0,0.0,0.0,0.0,0.0,,,0.0
55874548,6,304,145,0,0,0,331,206,0,304,145,486,275,1,1,3073,0,54,128,0.10167224080267559,0.1625418060200669,0.10167224080267559,0.21237458193979933,1.0,1.3065843621399178,635.0,0.09666666666666666,0.18333333333333332,0.09666666666666666,0.234,1.0,1.2763636363636364,351.0,0.0,0.0,0.0,0.0,,,0.0
55874549,4,300,135,0,0,0,317,191,0,300,135,474,257,1,1,2847,0,54,115,0.10033444816053512,0.15852842809364548,0.10033444816053512,0.20635451505016722,1.0,1.3016877637130801,617.0,0.09,0.17133333333333334,0.09,0.21733333333333332,1.0,1.2684824902723735,326.0,0.0,0.0,0.0,0.0,,,0.0
55874550,7,295,130,0,0,0,310,181,0,295,130,453,249,1,1,2758,0,54,87,0.09866220735785954,0.15150501672240801,0.09866220735785954,0.20234113712374582,1.0,1.335540838852097,605.0,0.08666666666666667,0.166,0.08666666666666667,0.20733333333333334,1.0,1.248995983935743,311.0,0.0,0.0,0.0,0.0,,,0.0
55874551,2,324,144,0,0,0,307,169,0,324,144,465,244,1,1,2547,0,54,123,0.10836120401337793,0.15551839464882944,0.10836120401337793,0.21103678929765887,1.0,1.356989247311828,631.0,0.096,0.16266666666666665,0.096,0.20866666666666667,1.0,1.2827868852459017,313.0,0.0,0.0,0.0,0.0,,,0.0
55874552,4,312,160,0,0,0,334,185,0,312,160,476,275,1,1,2865,0,54,120,0.10434782608695652,0.1591973244147157,0.10434782608695652,0.21605351170568562,1.0,1.3571428571428572,646.0,0.10666666666666667,0.18333333333333332,0.10666666666666667,0.23,1.0,1.2545454545454546,345.0,0.0,0.0,0.0,0.0,,,0.0
55874553,9,301,139,0,0,0,322,187,0,301,139,464,253,1,1,2852,0,54,139,0.10066889632107023,0.1551839464882943,0.10066889632107023,0.20836120401337793,1.0,1.3426724137931034,623.0,0.09266666666666666,0.16866666666666666,0.09266666666666666,0.21733333333333332,1.0,1.2885375494071147,326.0,0.0,0.0,0.0,0.0,,,0.0
55874554,5,314,154,0,0,0,314,191,0,314,154,478,270,1,1,2757,0,54,119,0.10501672240802676,0.15986622073578596,0.10501672240802676,0.21003344481605352,1.0,1.3138075313807531,628.0,0.10266666666666667,0.18,0.10266666666666667,0.23,1.0,1.2777777777777777,345.0,0.0,0.0,0.0,0.0,,,0.0
55874555,3,306,140,0,0,0,325,185,0,306,140,475,253,1,1,2759,0,54,127,0.10234113712374582,0.1588628762541806,0.10234113712374582,0.21103678929765887,1.0,1.328421052631579,631.0,0.09333333333333334,0.16866666666666666,0.09333333333333334,0.21666666666666667,1.0,1.284584980237154,325.0,0.0,0.0,0.0,0.0,,,0.0
55874556,6,319,128,0,0,0,320,184,0,319,128,482,249,1,1,2757,0,54,121,0.10668896321070234,0.16120401337792642,0.10668896321070234,0.2137123745819398,1.0,1.3257261410788381,639.0,0.08533333333333333,0.166,0.08533333333333333,0.208,1.0,1.2530120481927711,312.0,0.0,0.0,0.0,0.0,,,0.0
55874557,4,330,160,0,0,0,332,182,0,330,160,498,261,1,1,2723,0,54,102,0.11036789297658862,0.1665551839464883,0.11036789297658862,0.2214046822742475,1.0,1.3293172690763053,662.0,0.10666666666666667,0.174,0.10666666666666667,0.228,1.0,1.3103448275862069,342.0,0.0,0.0,0.0,0.0,,,0.0
55874558,2,337,145,0,0,0,344,196,0,337,145,517,270,1,1,2947,0,54,138,0.11270903010033445,0.1729096989966555,0.11270903010033445,0.22775919732441471,1.0,1.3172147001934236,681.0,0.09666666666666666,0.18,0.09666666666666666,0.22733333333333333,1.0,1.262962962962963,341.0,0.0,0.0,0.0,0.0,,,0.0
55874559,4,307,154,0,0,0,347,177,0,307,154,492,265,1,1,2764,0,54,154,0.10267558528428093,0.1645484949832776,0.10267558528428093,0.21872909698996656,1.0,1.329268292682927,654.0,0.10266666666666667,0.17666666666666667,0.10266666666666667,0.22066666666666668,1.0,1.2490566037735849,331.0,0.0,0.0,0.0,0.0,,,0.0
55874560,5,323,142,0,0,0,325,200,0,323,142,483,277,1,1,2786,0,54,110,0.10802675585284281,0.16153846153846155,0.10802675585284281,0.21672240802675585,1.0,1.3416149068322982,648.0,0.09466666666666666,0.18466666666666667,0.09466666666666666,0.228,1.0,1.2346570397111913,342.0,0.0,0.0,0.0,0.0,,,0.0
55874561,4,356,145,0,0,0,313,177,0,356,145,511,256,1,1,2910,0,54,144,0.11906354515050167,0.17090301003344482,0.11906354515050167,0.22374581939799332,1.0,1.3091976516634052,669.0,0.09666666666666666,0.17066666666666666,0.09666666666666666,0.21466666666666667,1.0,1.2578125,322.0,0.0,0.0,0.0,0.0,,,0.0
55874562,6,311,164,0,0,0,371,181,0,311,164,515,273,1,1,2798,0,54,117,0.1040133779264214,0.17224080267558528,0.1040133779264214,0.22809364548494984,1.0,1.3242718446601942,682.0,0.10933333333333334,0.182,0.10933333333333334,0.23,1.0,1.2637362637362637,345.0,0.0,0.0,0.0,0.0,,,0.0
55874563,9,310,144,0,0,0,323,219,0,310,144,470,286,1,1,2798,0,54,143,0.10367892976588629,0.15719063545150502,0.10367892976588629,0.2117056856187291,1.0,1.3468085106382979,633.0,0.096,0.19066666666666668,0.096,0.242,1.0,1.2692307692307692,363.0,0.0,0.0,0.0,0.0,,,0.0
55874564,6,315,140,0,0,0,318,185,0,315,140,471,257,1,1,2795,0,54,132,0.10535117056856187,0.15752508361204012,0.10535117056856187,0.2117056856187291,1.0,1.3439490445859872,633.0,0.09333333333333334,0.17133333333333334,0.09333333333333334,0.21666666666666667,1.0,1.264591439688716,325.0,0.0,0.0,0.0,0.0,,,0.0
55874565,7,326,134,0,0,0,322,191,0,326,134,480,264,1,1,3037,0,54,134,0.10903010033444815,0.1605351170568562,0.10903010033444815,0.21672240802675585,1.0,1.35,648.0,0.08933333333333333,0.176,0.08933333333333333,0.21666666666666667,1.0,1.231060606060606,325.0,0.0,0.0,0.0,0.0,,,0.0
55874566,9,320,128,0,0,0,345,184,0,320,128,508,254,1,1,2496,0,54,90,0.10702341137123746,0.16989966555183947,0.10702341137123746,0.22240802675585283,1.0,1.3090551181102361,665.0,0.08533333333333333,0.16933333333333334,0.08533333333333333,0.208,1.0,1.2283464566929134,312.0,0.0,0.0,0.0,0.0,,,0.0
55874567,9,320,146,0,0,0,335,198,0,320,146,489,280,1,1,2747,0,54,146,0.10702341137123746,0.16354515050167223,0.10702341137123746,0.21906354515050167,1.0,1.3394683026584866,655.0,0.09733333333333333,0.18666666666666668,0.09733333333333333,0.22933333333333333,1.0,1.2285714285714286,344.0,0.0,0.0,0.0,0.0,,,0.0
55874568,3,330,143,0,0,0,332,202,0,330,143,497,275,1,1,2909,0,54,119,0.11036789297658862,0.16622073578595317,0.11036789297658862,0.2214046822742475,1.0,1.3319919517102616,662.0,0.09533333333333334,0.18333333333333332,0.09533333333333334,0.23,1.0,1.2545454545454546,345.0,0.0,0.0,0.0,0.0,,,0.0
55874569,2,342,157,0,0,0,341,192,0,342,157,510,278,1,1,2957,0,54,126,0.11438127090301003,0.1705685618729097,0.11438127090301003,0.22842809364548494,1.0,1.3392156862745097,683.0,0.10466666666666667,0.18533333333333332,0.10466666666666667,0.23266666666666666,1.0,1.2553956834532374,349.0,0.0,0.0,0.0,0.0,,,0.0
55874570,5,318,151,0,0,0,348,196,0,318,151,503,279,1,1,2729,0,54,122,0.10635451505016723,0.16822742474916388,0.10635451505016723,0.22274247491638796,1.0,1.3240556660039762,666.0,0.10066666666666667,0.186,0.10066666666666667,0.23133333333333334,1.0,1.2437275985663083,347.0,0.0,0.0,0.0,0.0,,,0.0
55874571,7,312,137,0,0,0,335,202,0,312,137,491,269,1,1,2708,0,54,137,0.10434782608695652,0.1642140468227425,0.10434782608695652,0.21638795986622072,1.0,1.3177189409368635,647.0,0.09133333333333334,0.17933333333333334,0.09133333333333334,0.226,1.0,1.2602230483271375,339.0,0.0,0.0,0.0,0.0,,,0.0
55874572,5,327,155,0,0,0,329,186,0,327,155,476,260,1,1,3138,0,54,145,0.10936454849498328,0.1591973244147157,0.10936454849498328,0.2193979933110368,1.0,1.3781512605042017,656.0,0.10333333333333333,0.17333333333333334,0.10333333333333333,0.22733333333333333,1.0,1.3115384615384615,341.0,0.0,0.0,0.0,0.0,,,0.0
55874573,8,313,149,0,0,0,338,186,0,313,149,483,263,1,1,2615,0,54,149,0.10468227424749164,0.16153846153846155,0.10468227424749164,0.2177257525083612,1.0,1.3478260869565217,651.0,0.09933333333333333,0.17533333333333334,0.09933333333333333,0.22333333333333333,1.0,1.273764258555133,335.0,0.0,0.0,0.0,0.0,,,0.0
55874574,8,331,139,0,0,0,321,192,0,331,139,489,255,1,1,2750,0,54,113,0.11070234113712375,0.16354515050167223,0.11070234113712375,0.2180602006688963,1.0,1.3333333333333333,652.0,0.09266666666666666,0.17,0.09266666666666666,0.22066666666666668,1.0,1.2980392156862746,331.0,0.0,0.0,0.0,0.0,,,0.0
55874575,4,360,157,0,0,0,342,188,0,360,157,524,270,1,1,2989,0,54,155,0.12040133779264214,0.17525083612040135,0.12040133779264214,0.23478260869565218,1.0,1.3396946564885497,702.0,0.10466666666666667,0.18,0.10466666666666667,0.23,1.0,1.2777777777777777,345.0,0.0,0.0,0.0,0.0,,,0.0
55874576,3,308,132,0,0,0,367,204,0,308,132,513,264,1,1,2505,0,54,119,0.10301003344481606,0.17157190635451505,0.10301003344481606,0.225752508361204,1.0,1.3157894736842106,675.0,0.088,0.176,0.088,0.224,1.0,1.2727272727272727,336.0,0.0,0.0,0.0,0.0,,,0.0
55874577,4,300,143,0,0,0,331,174,0,300,143,491,244,1,1,3005,0,54,134,0.10033444816053512,0.1642140468227425,0.10033444816053512,0.21103678929765887,1.0,1.2851323828920571,631.0,0.09533333333333334,0.16266666666666665,0.09533333333333334,0.21133333333333335,1.0,1.2991803278688525,317.0,0.0,0.0,0.0,0.0,,,0.0
55874578,9,304,148,0,0,0,310,192,0,304,148,460,269,1,1,2739,0,54,144,0.10167224080267559,0.15384615384615385,0.10167224080267559,0.20535117056856186,1.0,1.3347826086956522,614.0,0.09866666666666667,0.17933333333333334,0.09866666666666667,0.22666666666666666,1.0,1.2639405204460967,340.0,0.0,0.0,0.0,0.0,,,0.0
55874579,7,300,124,0,0,0,320,194,0,300,124,470,253,1,1,2714,0,54,114,0.10033444816053512,0.15719063545150502,0.10033444816053512,0.20735785953177258,1.0,1.3191489361702127,620.0,0.08266666666666667,0.16866666666666666,0.08266666666666667,0.212,1.0,1.256916996047431,318.0,0.0,0.0,0.0,0.0,,,0.0
55874580,9,303,137,0,0,0,322,171,0,303,137,474,237,1,1,2861,0,54,108,0.10133779264214046,0.15852842809364548,0.10133779264214046,0.20903010033444816,1.0,1.3185654008438819,625.0,0.09133333333333334,0.158,0.09133333333333334,0.20533333333333334,1.0,1.2995780590717299,308.0,0.0,0.0,0.0,0.0,,,0.0
55874581,5,314,140,0,0,0,311,179,0,314,140,465,253,1,1,2741,0,54,137,0.10501672240802676,0.15551839464882944,0.10501672240802676,0.20903010033444816,1.0,1.3440860215053763,625.0,0.09333333333333334,0.16866666666666666,0.09333333333333334,0.21266666666666667,1.0,1.2608695652173914,319.0,0.0,0.0,0.0,0.0,,,0.0
55874582,3,319,139,0,0,0,325,184,0,319,139,477,265,1,1,2866,0,54,139,0.10668896321070234,0.15953177257525084,0.10668896321070234,0.2153846153846154,1.0,1.350104821802935,644.0,0.09266666666666666,0.17666666666666667,0.09266666666666666,0.21533333333333332,1.0,1.2188679245283018,323.0,0.0,0.0,0.0,0.0,,,0.0
55874583,4,321,152,0,0,0,330,177,0,321,152,479,266,1,1,2762,0,54,122,0.10735785953177257,0.16020066889632106,0.10735785953177257,0.2177257525083612,1.0,1.3590814196242171,651.0,0.10133333333333333,0.17733333333333334,0.10133333333333333,0.21933333333333332,1.0,1.236842105263158,329.0,0.0,0.0,0.0,0.0,,,0.0
55874584,8,303,142,0,0,0,339,196,0,303,142,484,274,1,1,2679,0,54,131,0.10133779264214046,0.16187290969899665,0.10133779264214046,0.21471571906354514,1.0,1.3264462809917354,642.0,0.09466666666666666,0.18266666666666667,0.09466666666666666,0.22533333333333333,1.0,1.2335766423357664,338.0,0.0,0.0,0.0,0.0,,,0.0
55874585,7,330,139,0,0,0,333,196,0,330,139,497,269,1,1,2756,0,54,131,0.11036789297658862,0.16622073578595317,0.11036789297658862,0.2217391304347826,1.0,1.3340040241448692,663.0,0.09266666666666666,0.17933333333333334,0.09266666666666666,0.22333333333333333,1.0,1.245353159851301,335.0,0.0,0.0,0.0,0.0,,,0.0
55874586,6,313,141,0,0,0,347,183,0,313,141,489,246,1,1,2918,0,54,115,0.10468227424749164,0.16354515050167223,0.10468227424749164,0.22073578595317725,1.0,1.3496932515337423,660.0,0.094,0.164,0.094,0.216,1.0,1.3170731707317074,324.0,0.0,0.0,0.0,0.0,,,0.0
55874587,6,309,125,0,0,0,321,188,0,309,125,476,243,1,1,2705,0,54,121,0.10334448160535117,0.1591973244147157,0.10334448160535117,0.21070234113712374,1.0,1.3235294117647058,630.0,0.08333333333333333,0.162,0.08333333333333333,0.20866666666666667,1.0,1.2880658436213992,313.0,0.0,0.0,0.0,0.0,,,0.0
55874588,1,305,139,0,0,0,324,176,0,305,139,483,254,1,1,2906,0,54,129,0.1020066889632107,0.16153846153846155,0.1020066889632107,0.21036789297658862,1.0,1.3022774327122153,629.0,0.09266666666666666,0.16933333333333334,0.09266666666666666,0.21,1.0,1.2401574803149606,315.0,0.0,0.0,0.0,0.0,,,0.0
55874589,7,284,140,0,0,0,321,192,0,284,140,458,270,1,1,2605,0,54,140,0.09498327759197324,0.1531772575250836,0.09498327759197324,0.20234113712374582,1.0,1.3209606986899562,605.0,0.09333333333333334,0.18,0.09333333333333334,0.22133333333333333,1.0,1.2296296296296296,332.0,0.0,0.0,0.0,0.0,,,0.0
55874590,8,302,154,0,0,0,302,182,0,302,154,450,269,1,1,2865,0,54,154,0.10100334448160535,0.1505016722408027,0.10100334448160535,0.2020066889632107,1.0,1.3422222222222222,604.0,0.10266666666666667,0.17933333333333334,0.10266666666666667,0.224,1.0,1.2490706319702602,336.0,0.0,0.0,0.0,0.0,,,0.0
55874591,8,315,127,0,0,0,320,187,0,315,127,489,249,1,1,2811,0,54,127,0.10535117056856187,0.16354515050167223,0.10535117056856187,0.21237458193979933,1.0,1.2985685071574642,635.0,0.08466666666666667,0.166,0.08466666666666667,0.20933333333333334,1.0,1.2610441767068272,314.0,0.0,0.0,0.0,0.0,,,0.0
55874592,6,310,130,0,0,0,328,172,0,310,130,474,239,1,1,2813,0,54,118,0.10367892976588629,0.15852842809364548,0.10367892976588629,0.21337792642140468,1.0,1.3459915611814346,638.0,0.08666666666666667,0.15933333333333333,0.08666666666666667,0.20133333333333334,1.0,1.2635983263598327,302.0,0.0,0.0,0.0,0.0,,,0.0
55874593,7,300,137,0,0,0,332,177,0,300,137,471,247,1,1,2855,0,57,94,0.10033444816053512,0.15752508361204012,0.10033444816053512,0.21137123745819397,1.0,1.3418259023354564,632.0,0.09133333333333334,0.16466666666666666,0.09133333333333334,0.20933333333333334,1.0,1.271255060728745,314.0,0.0,0.0,0.0,0.0,,,0.0
55874594,5,310,133,0,0,0,321,181,0,310,133,481,246,1,1,2781,0,57,106,0.10367892976588629,0.1608695652173913,0.10367892976588629,0.21103678929765887,1.0,1.3118503118503118,631.0,0.08866666666666667,0.164,0.08866666666666667,0.20933333333333334,1.0,1.2764227642276422,314.0,0.0,0.0,0.0,0.0,,,0.0
55874595,5,330,132,0,0,0,328,167,0,330,132,490,232,1,1,2820,0,57,132,0.11036789297658862,0.16387959866220736,0.11036789297658862,0.22006688963210702,1.0,1.3428571428571427,658.0,0.088,0.15466666666666667,0.088,0.19933333333333333,1.0,1.2887931034482758,299.0,0.0,0.0,0.0,0.0,,,0.0
55874596,6,313,131,0,0,0,347,176,0,313,131,488,241,1,1,2705,0,57,131,0.10468227424749164,0.16321070234113713,0.10468227424749164,0.22073578595317725,1.0,1.3524590163934427,660.0,0.08733333333333333,0.16066666666666668,0.08733333333333333,0.20466666666666666,1.0,1.2738589211618256,307.0,0.0,0.0,0.0,0.0,,,0.0
55874597,6,308,138,0,0,0,338,194,0,308,138,489,263,1,1,2953,0,57,113,0.10301003344481606,0.16354515050167223,0.10301003344481606,0.21605351170568562,1.0,1.3210633946830266,646.0,0.092,0.17533333333333334,0.092,0.22133333333333333,1.0,1.2623574144486691,332.0,0.0,0.0,0.0,0.0,,,0.0
55874598,9,339,142,0,0,0,325,189,0,339,142,505,264,1,1,2854,0,57,142,0.11337792642140468,0.1688963210702341,0.11337792642140468,0.22207357859531773,1.0,1.314851485148515,664.0,0.09466666666666666,0.176,0.09466666666666666,0.22066666666666668,1.0,1.253787878787879,331.0,0.0,0.0,0.0,0.0,,,0.0
55874599,9,329,137,0,0,0,352,190,0,329,137,523,262,1,1,2654,0,57,137,0.11003344481605351,0.17491638795986622,0.11003344481605351,0.22775919732441471,1.0,1.3021032504780115,681.0,0.09133333333333334,0.17466666666666666,0.09133333333333334,0.218,1.0,1.248091603053435,327.0,0.0,0.0,0.0,0.0,,,0.0
55874600,6,338,137,0,0,0,343,184,0,338,137,532,261,1,1,2827,0,57,124,0.11304347826086956,0.17792642140468226,0.11304347826086956,0.22775919732441471,1.0,1.2800751879699248,681.0,0.09133333333333334,0.174,0.09133333333333334,0.214,1.0,1.2298850574712643,321.0,0.0,0.0,0.0,0.0,,,0.0
55874601,5,343,137,0,0,0,350,181,0,343,137,526,261,1,1,2840,0,57,134,0.11471571906354515,0.17591973244147158,0.11471571906354515,0.2317725752508361,1.0,1.317490494296578,693.0,0.09133333333333334,0.174,0.09133333333333334,0.212,1.0,1.2183908045977012,318.0,0.0,0.0,0.0,0.0,,,0.0
55874602,5,309,140,0,0,0,351,197,0,309,140,497,271,1,1,2707,0,57,118,0.10334448160535117,0.16622073578595317,0.10334448160535117,0.22073578595317725,1.0,1.3279678068410463,660.0,0.09333333333333334,0.18066666666666667,0.09333333333333334,0.22466666666666665,1.0,1.2435424354243543,337.0,0.0,0.0,0.0,0.0,,,0.0
55874603,5,311,147,0,0,0,321,199,0,311,147,480,274,1,1,2824,0,57,147,0.1040133779264214,0.1605351170568562,0.1040133779264214,0.21137123745819397,1.0,1.3166666666666667,632.0,0.098,0.18266666666666667,0.098,0.23066666666666666,1.0,1.2627737226277371,346.0,0.0,0.0,0.0,0.0,,,0.0
55874604,3,303,134,0,0,0,329,184,0,303,134,476,254,1,1,2579,0,57,93,0.10133779264214046,0.1591973244147157,0.10133779264214046,0.21137123745819397,1.0,1.3277310924369747,632.0,0.08933333333333333,0.16933333333333334,0.08933333333333333,0.212,1.0,1.2519685039370079,318.0,0.0,0.0,0.0,0.0,,,0.0
55874605,5,312,133,0,0,0,319,184,0,312,133,473,252,1,1,2861,0,57,126,0.10434782608695652,0.15819397993311038,0.10434782608695652,0.21103678929765887,1.0,1.3340380549682875,631.0,0.08866666666666667,0.168,0.08866666666666667,0.21133333333333335,1.0,1.257936507936508,317.0,0.0,0.0,0.0,0.0,,,0.0
55874606,6,288,145,0,0,0,331,185,0,288,145,465,263,1,1,2772,0,57,117,0.09632107023411371,0.15551839464882944,0.09632107023411371,0.20702341137123745,1.0,1.3311827956989248,619.0,0.09666666666666666,0.17533333333333334,0.09666666666666666,0.22,1.0,1.2547528517110267,330.0,0.0,0.0,0.0,0.0,,,0.0
55874607,7,303,147,0,0,0,304,200,0,303,147,452,268,1,1,2918,0,57,146,0.10133779264214046,0.15117056856187291,0.10133779264214046,0.20301003344481605,1.0,1.342920353982301,607.0,0.098,0.17866666666666667,0.098,0.23133333333333334,1.0,1.294776119402985,347.0,0.0,0.0,0.0,0.0,,,0.0
55874608,9,330,136,0,0,0,305,184,0,330,136,486,252,1,1,2940,0,57,136,0.11036789297658862,0.1625418060200669,0.11036789297658862,0.21237458193979933,1.0,1.3065843621399178,635.0,0.09066666666666667,0.168,0.09066666666666667,0.21333333333333335,1.0,1.2698412698412698,320.0,0.0,0.0,0.0,0.0,,,0.0
55874609,7,328,150,0,0,0,346,178,0,328,150,497,260,1,1,2719,0,57,147,0.1096989966555184,0.16622073578595317,0.1096989966555184,0.2254180602006689,1.0,1.3561368209255533,674.0,0.1,0.17333333333333334,0.1,0.21866666666666668,1.0,1.2615384615384615,328.0,0.0,0.0,0.0,0.0,,,0.0
55874610,5,326,140,0,0,0,337,189,0,326,140,499,261,1,1,2909,0,57,115,0.10903010033444815,0.1668896321070234,0.10903010033444815,0.2217391304347826,1.0,1.3286573146292586,663.0,0.09333333333333334,0.174,0.09333333333333334,0.21933333333333332,1.0,1.260536398467433,329.0,0.0,0.0,0.0,0.0,,,0.0
55874611,8,302,137,0,0,0,338,189,0,302,137,460,258,1,1,2743,0,57,137,0.10100334448160535,0.15384615384615385,0.10100334448160535,0.2140468227424749,1.0,1.391304347826087,640.0,0.09133333333333334,0.172,0.09133333333333334,0.21733333333333332,1.0,1.2635658914728682,326.0,0.0,0.0,0.0,0.0,,,0.0
55874612,11,309,140,0,0,0,312,182,0,309,140,459,259,1,1,2619,0,57,119,0.10334448160535117,0.15351170568561873,0.10334448160535117,0.2076923076923077,1.0,1.3529411764705883,621.0,0.09333333333333334,0.17266666666666666,0.09333333333333334,0.21466666666666667,1.0,1.2432432432432432,322.0,0.0,0.0,0.0,0.0,,,0.0
55874613,5,297,140,0,0,0,328,186,0,297,140,468,258,1,1,3018,0,57,88,0.09933110367892976,0.1565217391304348,0.09933110367892976,0.20903010033444816,1.0,1.3354700854700854,625.0,0.09333333333333334,0.172,0.09333333333333334,0.21733333333333332,1.0,1.2635658914728682,326.0,0.0,0.0,0.0,0.0,,,0.0
55874614,6,303,150,0,0,0,321,185,0,303,150,460,269,1,1,2592,0,57,139,0.10133779264214046,0.15384615384615385,0.10133779264214046,0.20869565217391303,1.0,1.3565217391304347,624.0,0.1,0.17933333333333334,0.1,0.22333333333333333,1.0,1.245353159851301,335.0,0.0,0.0,0.0,0.0,,,0.0
55874615,8,316,142,0,0,0,317,203,0,316,142,479,281,1,1,3173,0,57,142,0.10568561872909699,0.16020066889632106,0.10568561872909699,0.2117056856187291,1.0,1.3215031315240084,633.0,0.09466666666666666,0.18733333333333332,0.09466666666666666,0.23,1.0,1.2277580071174377,345.0,0.0,0.0,0.0,0.0,,,0.0
55874616,6,304,142,0,0,0,330,182,0,304,142,485,256,1,1,2538,0,57,115,0.10167224080267559,0.16220735785953178,0.10167224080267559,0.2120401337792642,1.0,1.3072164948453608,634.0,0.09466666666666666,0.17066666666666666,0.09466666666666666,0.216,1.0,1.265625,324.0,0.0,0.0,0.0,0.0,,,0.0
55874617,5,299,131,0,0,0,321,207,0,299,131,467,272,1,1,2563,0,57,121,0.1,0.15618729096989967,0.1,0.20735785953177258,1.0,1.3276231263383298,620.0,0.08733333333333333,0.18133333333333335,0.08733333333333333,0.22533333333333333,1.0,1.2426470588235294,338.0,0.0,0.0,0.0,0.0,,,0.0
55874618,3,308,136,0,0,0,306,183,0,308,136,471,255,1,1,2898,0,57,123,0.10301003344481606,0.15752508361204012,0.10301003344481606,0.20535117056856186,1.0,1.3036093418259023,614.0,0.09066666666666667,0.17,0.09066666666666667,0.21266666666666667,1.0,1.2509803921568627,319.0,0.0,0.0,0.0,0.0,,,0.0
55874619,6,280,143,0,0,0,328,180,0,280,143,469,259,1,1,2676,0,57,143,0.09364548494983277,0.1568561872909699,0.09364548494983277,0.20334448160535118,1.0,1.2963752665245203,608.0,0.09533333333333334,0.17266666666666666,0.09533333333333334,0.21533333333333332,1.0,1.247104247104247,323.0,0.0,0.0,0.0,0.0,,,0.0
55874620,6,302,135,0,0,0,304,190,0,302,135,461,257,1,1,2894,0,57,131,0.10100334448160535,0.15418060200668895,0.10100334448160535,0.20267558528428092,1.0,1.314533622559653,606.0,0.09,0.17133333333333334,0.09,0.21666666666666667,1.0,1.264591439688716,325.0,0.0,0.0,0.0,0.0,,,0.0
55874621,6,315,150,0,0,0,317,186,0,315,150,489,259,1,1,2936,0,57,150,0.10535117056856187,0.16354515050167223,0.10535117056856187,0.21137123745819397,1.0,1.2924335378323109,632.0,0.1,0.17266666666666666,0.1,0.224,1.0,1.2972972972972974,336.0,0.0,0.0,0.0,0.0,,,0.0
